src_ip,dst_ip,src_port,dst_port,protocol,timestamp,packets,bytes,duration_ms,flags,failed_conn_info,label
192.168.10.3,192.168.10.1,61304,53,UDP,2017-07-03T00:00:17Z,2,179,178.247,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60331,53,UDP,2017-07-03T00:00:17Z,2,156,60.94,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60387,53,UDP,2017-07-03T00:00:17Z,2,227,48.319,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62446,53,UDP,2017-07-03T00:00:17Z,2,265,46.468,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61269,53,UDP,2017-07-03T00:00:17Z,4,362,96590.375,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,54541,53,UDP,2017-07-03T00:00:18Z,4,320,31.173,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60150,53,UDP,2017-07-03T00:00:18Z,2,217,70.636,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61251,53,UDP,2017-07-03T00:00:18Z,2,148,61.59,NONE,NA,BENIGN
192.168.10.14,31.13.80.12,51132,443,TCP,2017-07-03T00:00:18Z,78,49086,116050.858,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60919,53,UDP,2017-07-03T00:00:18Z,2,171,164.186,NONE,NA,BENIGN
192.168.10.5,52.84.145.171,49522,443,TCP,2017-07-03T00:00:18Z,30,9164,90189.823,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60517,53,UDP,2017-07-03T00:00:18Z,4,346,112878.769,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61595,53,UDP,2017-07-03T00:00:18Z,2,155,31.052,NONE,NA,BENIGN
192.168.10.5,23.192.61.7,49525,443,TCP,2017-07-03T00:00:18Z,32,23748,90130.22,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.14,104.97.95.20,51193,443,TCP,2017-07-03T00:00:18Z,16,5940,216.015,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,192.168.10.3,60188,53,UDP,2017-07-03T00:00:18Z,4,324,0.21,NONE,NA,BENIGN
192.168.10.17,91.189.89.199,123,123,UDP,2017-07-03T00:00:18Z,4,192,67094.176,NONE,NA,BENIGN
192.168.10.15,64.4.54.254,49516,443,TCP,2017-07-03T00:00:18Z,36,18217,107014.473,"ACK,PSH",CLEAN,BENIGN
192.168.10.14,192.168.10.3,61252,53,UDP,2017-07-03T00:00:19Z,4,600,0.254,NONE,NA,BENIGN
192.168.10.5,23.208.217.175,49698,443,TCP,2017-07-03T00:00:19Z,27,13748,97737.171,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61469,53,UDP,2017-07-03T00:00:19Z,2,224,98.134,NONE,NA,BENIGN
192.168.10.25,17.253.20.253,123,123,UDP,2017-07-03T00:00:19Z,4,192,66026.093,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61849,53,UDP,2017-07-03T00:00:19Z,2,172,47.85,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61888,53,UDP,2017-07-03T00:00:19Z,2,222,24.639,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61263,53,UDP,2017-07-03T00:00:19Z,2,183,96.055,NONE,NA,BENIGN
192.168.10.16,52.84.64.211,38054,443,TCP,2017-07-03T00:00:19Z,24,5424,116831.643,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.16,23.61.187.27,42584,80,TCP,2017-07-03T00:00:19Z,37,8743,117636.807,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60753,53,UDP,2017-07-03T00:00:19Z,2,203,293.494,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61262,53,UDP,2017-07-03T00:00:19Z,2,196,0.498,NONE,NA,BENIGN
192.168.10.5,43.251.41.28,49254,443,TCP,2017-07-03T00:00:19Z,44,14307,111734.803,"ACK,PSH",CLEAN,BENIGN
192.168.10.14,104.97.117.153,51309,443,TCP,2017-07-03T00:00:20Z,251,264687,88268.477,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,54.192.37.15,50041,443,TCP,2017-07-03T00:00:20Z,111,88982,90448.654,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60855,53,UDP,2017-07-03T00:00:20Z,2,108,23.377,NONE,NA,BENIGN
192.168.10.12,152.2.133.52,123,123,UDP,2017-07-03T00:00:20Z,2,96,45.955,NONE,NA,BENIGN
192.168.10.5,8.41.222.134,50086,443,TCP,2017-07-03T00:00:20Z,20,4979,90293.929,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.14,216.58.212.131,51322,443,TCP,2017-07-03T00:00:20Z,31,6136,118512.034,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,62247,53,UDP,2017-07-03T00:00:20Z,2,173,30.652,NONE,NA,BENIGN
192.168.10.16,172.217.11.1,51576,443,TCP,2017-07-03T00:00:20Z,142,110865,118322.223,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.3,123,123,UDP,2017-07-03T00:00:20Z,4,192,0.143,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,11732,53,UDP,2017-07-03T00:00:20Z,4,222,0.311,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61847,53,UDP,2017-07-03T00:00:20Z,2,143,0.411,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60562,53,UDP,2017-07-03T00:00:20Z,4,349,20971.794,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61108,53,UDP,2017-07-03T00:00:20Z,2,171,23.737,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62219,53,UDP,2017-07-03T00:00:21Z,2,187,46.692,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60051,53,UDP,2017-07-03T00:00:21Z,2,198,31.854,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62177,53,UDP,2017-07-03T00:00:21Z,2,166,60.039,NONE,NA,BENIGN
192.168.10.25,17.253.20.253,123,123,UDP,2017-07-03T00:00:21Z,4,192,64026.221,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,59366,53,UDP,2017-07-03T00:00:21Z,6,354,1499.196,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62466,53,UDP,2017-07-03T00:00:21Z,2,340,31.082,NONE,NA,BENIGN
192.168.10.12,208.75.89.4,123,123,UDP,2017-07-03T00:00:21Z,2,96,77.773,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60538,53,UDP,2017-07-03T00:00:21Z,4,321,47528.738,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62417,53,UDP,2017-07-03T00:00:21Z,4,385,47361.799,NONE,NA,BENIGN
192.168.10.15,172.217.3.36,49613,443,TCP,2017-07-03T00:00:21Z,50,15868,118865.732,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61262,53,UDP,2017-07-03T00:00:21Z,2,222,30.752,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62116,53,UDP,2017-07-03T00:00:21Z,6,608,43639.605,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60194,53,UDP,2017-07-03T00:00:22Z,2,190,91.707,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62367,53,UDP,2017-07-03T00:00:22Z,2,189,1090.899,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61195,53,UDP,2017-07-03T00:00:22Z,2,128,61.245,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60855,53,UDP,2017-07-03T00:00:22Z,2,231,46.582,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61777,53,UDP,2017-07-03T00:00:22Z,2,155,30.677,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62241,53,UDP,2017-07-03T00:00:22Z,4,568,12251.153,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61656,53,UDP,2017-07-03T00:00:22Z,2,284,42.608,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60872,53,UDP,2017-07-03T00:00:22Z,2,140,31.077,NONE,NA,BENIGN
192.168.10.17,173.255.246.13,123,123,UDP,2017-07-03T00:00:22Z,4,192,68084.458,NONE,NA,BENIGN
192.168.10.15,13.107.4.50,49647,80,TCP,2017-07-03T00:00:22Z,509918,641043291,119999.322,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61278,53,UDP,2017-07-03T00:00:22Z,2,290,90.172,NONE,NA,BENIGN
192.168.10.16,192.168.10.255,137,137,UDP,2017-07-03T00:00:22Z,13,650,0.02,NONE,NA,BENIGN
192.168.10.19,192.95.27.155,123,123,UDP,2017-07-03T00:00:22Z,4,192,66016.713,NONE,NA,BENIGN
192.168.10.19,144.217.148.73,123,123,UDP,2017-07-03T00:00:23Z,4,192,69016.403,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60653,53,UDP,2017-07-03T00:00:23Z,2,236,0.405,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62173,53,UDP,2017-07-03T00:00:23Z,2,234,54.893,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61184,53,UDP,2017-07-03T00:00:23Z,2,178,47.718,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61676,53,UDP,2017-07-03T00:00:23Z,2,174,23.903,NONE,NA,BENIGN
192.168.10.17,91.189.91.157,123,123,UDP,2017-07-03T00:00:23Z,4,192,67037.362,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61376,53,UDP,2017-07-03T00:00:23Z,2,156,59.783,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60776,53,UDP,2017-07-03T00:00:23Z,2,185,23.356,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61840,53,UDP,2017-07-03T00:00:23Z,2,116,49.346,NONE,NA,BENIGN
192.168.10.5,23.208.161.251,51280,443,TCP,2017-07-03T00:00:23Z,401,472099,92945.581,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,23.208.161.251,51305,443,TCP,2017-07-03T00:00:23Z,19,8124,90172.323,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,62267,53,UDP,2017-07-03T00:00:23Z,4,379,11029.043,NONE,NA,BENIGN
192.168.10.8,103.224.182.245,49308,443,TCP,2017-07-03T00:00:24Z,2,0,83.608,"SYN,ACK,RST",RST_ABORT,BENIGN
192.168.10.3,192.168.10.1,61400,53,UDP,2017-07-03T00:00:24Z,2,142,87.086,NONE,NA,BENIGN
192.168.10.5,50.18.202.190,49750,443,TCP,2017-07-03T00:00:24Z,42,38056,119122.643,"ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61357,53,UDP,2017-07-03T00:00:24Z,8,638,74944.449,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61055,53,UDP,2017-07-03T00:00:24Z,2,159,61.123,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,59466,53,UDP,2017-07-03T00:00:24Z,4,196,0.186,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60918,53,UDP,2017-07-03T00:00:24Z,2,163,47.743,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62365,53,UDP,2017-07-03T00:00:24Z,2,177,60.617,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61287,53,UDP,2017-07-03T00:00:24Z,2,154,30.439,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60541,53,UDP,2017-07-03T00:00:24Z,2,372,258.733,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61501,53,UDP,2017-07-03T00:00:24Z,2,162,23.822,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60871,53,UDP,2017-07-03T00:00:24Z,2,165,50.627,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,123,123,UDP,2017-07-03T00:00:24Z,4,192,0.174,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61062,53,UDP,2017-07-03T00:00:25Z,2,138,30.581,NONE,NA,BENIGN
192.168.10.12,129.6.15.28,123,123,UDP,2017-07-03T00:00:25Z,2,96,30.022,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61465,53,UDP,2017-07-03T00:00:25Z,2,162,36.878,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61674,53,UDP,2017-07-03T00:00:25Z,4,297,48623.349,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62435,53,UDP,2017-07-03T00:00:25Z,2,340,60.221,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61158,53,UDP,2017-07-03T00:00:25Z,2,310,60.687,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60122,53,UDP,2017-07-03T00:00:25Z,2,256,61.448,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60953,53,UDP,2017-07-03T00:00:25Z,2,244,69.311,NONE,NA,BENIGN
192.168.10.12,172.217.12.130,56260,443,TCP,2017-07-03T00:00:25Z,40,8199,61911.658,"ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60774,53,UDP,2017-07-03T00:00:25Z,2,161,30.839,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,62940,53,UDP,2017-07-03T00:00:25Z,4,160,0.168,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60275,53,UDP,2017-07-03T00:00:25Z,2,104,32.84,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61165,53,UDP,2017-07-03T00:00:26Z,2,256,143.744,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61252,53,UDP,2017-07-03T00:00:26Z,2,172,48.949,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,53242,53,UDP,2017-07-03T00:00:26Z,4,236,31.252,NONE,NA,BENIGN
192.168.10.19,144.217.240.204,123,123,UDP,2017-07-03T00:00:26Z,4,192,66016.101,NONE,NA,BENIGN
192.168.10.19,192.168.10.3,123,123,UDP,2017-07-03T00:00:26Z,8,384,67000.143,NONE,NA,BENIGN
192.168.10.5,151.101.44.84,51324,443,TCP,2017-07-03T00:00:26Z,6,3,90104.852,ACK,CLEAN,BENIGN
192.168.10.3,192.168.10.1,61327,53,UDP,2017-07-03T00:00:26Z,2,145,217.427,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60653,53,UDP,2017-07-03T00:00:26Z,2,189,0.495,NONE,NA,BENIGN
192.168.10.50,144.217.164.10,123,123,UDP,2017-07-03T00:00:26Z,4,192,66015.997,NONE,NA,BENIGN
192.168.10.5,151.101.0.166,51342,443,TCP,2017-07-03T00:00:26Z,10,1539,109376.075,"ACK,PSH",CLEAN,BENIGN
192.168.10.14,192.168.10.3,62871,53,UDP,2017-07-03T00:00:26Z,4,264,31.457,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,54036,53,UDP,2017-07-03T00:00:26Z,4,228,23.868,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61524,53,UDP,2017-07-03T00:00:26Z,2,135,60.843,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,51511,53,UDP,2017-07-03T00:00:27Z,4,244,0.173,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62366,53,UDP,2017-07-03T00:00:27Z,4,303,57834.211,NONE,NA,BENIGN
192.168.10.15,172.217.10.226,49800,443,TCP,2017-07-03T00:00:27Z,263,198851,119200.754,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61665,53,UDP,2017-07-03T00:00:27Z,2,102,30.578,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61316,53,UDP,2017-07-03T00:00:27Z,2,122,0.514,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60491,53,UDP,2017-07-03T00:00:27Z,4,292,104715.208,NONE,NA,BENIGN
192.168.10.9,199.59.150.44,62495,443,TCP,2017-07-03T00:00:27Z,30,5098,118653.864,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,184.31.6.135,51462,443,TCP,2017-07-03T00:00:27Z,21,4072,91986.399,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61620,53,UDP,2017-07-03T00:00:27Z,2,246,86.074,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61097,53,UDP,2017-07-03T00:00:27Z,2,222,36.681,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60642,53,UDP,2017-07-03T00:00:27Z,2,149,49.844,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,60683,53,UDP,2017-07-03T00:00:27Z,6,352,83.246,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62521,53,UDP,2017-07-03T00:00:28Z,4,447,21088.034,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60390,53,UDP,2017-07-03T00:00:28Z,2,166,31.806,NONE,NA,BENIGN
192.168.10.5,23.194.181.29,51637,443,TCP,2017-07-03T00:00:28Z,56,49977,92801.132,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.17,192.168.10.255,137,137,UDP,2017-07-03T00:00:28Z,13,650,0.022,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,59869,53,UDP,2017-07-03T00:00:28Z,4,276,34.945,NONE,NA,BENIGN
192.168.10.17,69.10.161.7,123,123,UDP,2017-07-03T00:00:28Z,4,192,69103.156,NONE,NA,BENIGN
192.168.10.17,108.61.73.243,123,123,UDP,2017-07-03T00:00:28Z,4,192,68022.106,NONE,NA,BENIGN
192.168.10.17,198.206.133.14,123,123,UDP,2017-07-03T00:00:28Z,4,192,66036.293,NONE,NA,BENIGN
192.168.10.9,172.217.6.230,62484,443,TCP,2017-07-03T00:00:28Z,44,6272,119999.692,"ACK,PSH",CLEAN,BENIGN
192.168.10.14,172.217.6.196,51454,443,TCP,2017-07-03T00:00:28Z,26,4640,118164.502,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.15,172.217.6.193,49816,443,TCP,2017-07-03T00:00:28Z,15,2287,69263.38,"ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60144,53,UDP,2017-07-03T00:00:28Z,2,193,30.864,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,13340,53,UDP,2017-07-03T00:00:28Z,4,290,0.036,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,44200,53,UDP,2017-07-03T00:00:29Z,4,280,24.188,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62393,53,UDP,2017-07-03T00:00:29Z,4,274,64096.896,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61986,53,UDP,2017-07-03T00:00:29Z,2,179,50.792,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61887,53,UDP,2017-07-03T00:00:29Z,2,166,57.413,NONE,NA,BENIGN
192.168.10.8,104.97.122.33,49352,443,TCP,2017-07-03T00:00:29Z,58,19740,119982.43,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,62126,53,UDP,2017-07-03T00:00:29Z,2,120,30.598,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61938,53,UDP,2017-07-03T00:00:29Z,2,149,60.406,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60496,53,UDP,2017-07-03T00:00:29Z,2,148,47.488,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61299,53,UDP,2017-07-03T00:00:29Z,4,290,47252.346,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61080,53,UDP,2017-07-03T00:00:29Z,2,201,49.713,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60477,53,UDP,2017-07-03T00:00:29Z,2,224,60.317,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,57208,53,UDP,2017-07-03T00:00:29Z,4,474,0.247,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,63185,53,UDP,2017-07-03T00:00:30Z,4,286,34.152,NONE,NA,BENIGN
192.168.10.5,104.16.88.26,51534,443,TCP,2017-07-03T00:00:30Z,6,3,90055.107,ACK,CLEAN,BENIGN
192.168.10.14,192.168.10.3,54187,53,UDP,2017-07-03T00:00:30Z,4,332,30.854,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61778,53,UDP,2017-07-03T00:00:30Z,2,112,178.859,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61762,53,UDP,2017-07-03T00:00:30Z,2,110,202.293,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61220,53,UDP,2017-07-03T00:00:30Z,2,285,24.135,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,51497,53,UDP,2017-07-03T00:00:30Z,4,258,0.232,NONE,NA,BENIGN
192.168.10.8,172.217.11.35,49385,443,TCP,2017-07-03T00:00:30Z,24,5240,118011.267,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60092,53,UDP,2017-07-03T00:00:30Z,2,112,30.404,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60519,53,UDP,2017-07-03T00:00:30Z,4,245,15674.667,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,60144,53,UDP,2017-07-03T00:00:30Z,8,400,39951.467,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62172,53,UDP,2017-07-03T00:00:30Z,2,114,82.073,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61918,53,UDP,2017-07-03T00:00:30Z,2,270,400.612,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,59713,53,UDP,2017-07-03T00:00:31Z,4,176,37.32,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60170,53,UDP,2017-07-03T00:00:31Z,2,198,176.095,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61976,53,UDP,2017-07-03T00:00:31Z,2,126,76.94,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61581,53,UDP,2017-07-03T00:00:31Z,4,393,20926.514,NONE,NA,BENIGN
192.168.10.17,173.255.246.13,123,123,UDP,2017-07-03T00:00:31Z,4,192,67078.135,NONE,NA,BENIGN
192.168.10.5,52.7.160.203,51758,443,TCP,2017-07-03T00:00:31Z,64,32659,113045.159,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.50,158.69.125.231,123,123,UDP,2017-07-03T00:00:31Z,4,192,66016.131,NONE,NA,BENIGN
192.168.10.5,151.101.0.166,51342,443,TCP,2017-07-03T00:00:31Z,6,3,90035.014,ACK,CLEAN,BENIGN
192.168.10.17,198.206.133.14,123,123,UDP,2017-07-03T00:00:31Z,4,192,67031.025,NONE,NA,BENIGN
192.168.10.5,151.101.128.166,51770,443,TCP,2017-07-03T00:00:31Z,26,9335,95114.469,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,146.20.132.102,51787,443,TCP,2017-07-03T00:00:31Z,26,6996,90217.937,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,104.16.17.15,51810,443,TCP,2017-07-03T00:00:31Z,28,15211,90131.082,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61502,53,UDP,2017-07-03T00:00:32Z,2,112,497.345,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61788,53,UDP,2017-07-03T00:00:32Z,4,421,45718.447,NONE,NA,BENIGN
192.168.10.12,92.45.106.102,34702,80,TCP,2017-07-03T00:00:32Z,38,5574,117797.206,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.9,157.240.2.35,62607,443,TCP,2017-07-03T00:00:32Z,91,50192,67332.799,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.16,192.168.10.3,52574,53,UDP,2017-07-03T00:00:32Z,4,180,0.164,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62521,53,UDP,2017-07-03T00:00:32Z,4,322,106916.5,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61822,53,UDP,2017-07-03T00:00:32Z,4,346,79244.336,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60886,53,UDP,2017-07-03T00:00:32Z,4,487,119012.428,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60651,53,UDP,2017-07-03T00:00:32Z,2,104,23.109,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60752,53,UDP,2017-07-03T00:00:32Z,2,360,61.529,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62211,53,UDP,2017-07-03T00:00:32Z,4,409,4423.448,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62395,53,UDP,2017-07-03T00:00:32Z,2,191,48.971,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61786,53,UDP,2017-07-03T00:00:32Z,2,120,60.679,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61154,53,UDP,2017-07-03T00:00:33Z,2,130,95.467,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60178,53,UDP,2017-07-03T00:00:33Z,4,342,44849.857,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60427,53,UDP,2017-07-03T00:00:33Z,2,167,60.807,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62460,53,UDP,2017-07-03T00:00:33Z,2,254,91.148,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61671,53,UDP,2017-07-03T00:00:33Z,2,201,79.309,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60161,53,UDP,2017-07-03T00:00:33Z,2,108,59.207,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61496,53,UDP,2017-07-03T00:00:33Z,2,230,66.212,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60971,53,UDP,2017-07-03T00:00:33Z,2,159,86.394,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60830,53,UDP,2017-07-03T00:00:33Z,2,162,31.047,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60116,53,UDP,2017-07-03T00:00:33Z,4,316,116719.075,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61668,53,UDP,2017-07-03T00:00:33Z,4,307,34320.564,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60819,53,UDP,2017-07-03T00:00:33Z,2,124,93.112,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,55697,53,UDP,2017-07-03T00:00:34Z,4,302,50.218,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,56495,53,UDP,2017-07-03T00:00:34Z,4,338,0.207,NONE,NA,BENIGN
192.168.10.14,172.217.10.130,51618,443,TCP,2017-07-03T00:00:34Z,64,8072,79395.075,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61847,53,UDP,2017-07-03T00:00:34Z,2,178,53.288,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60899,53,UDP,2017-07-03T00:00:34Z,2,162,0.617,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62272,53,UDP,2017-07-03T00:00:34Z,2,251,412.141,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60986,53,UDP,2017-07-03T00:00:34Z,2,140,51.214,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61193,53,UDP,2017-07-03T00:00:34Z,2,178,93.279,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61188,53,UDP,2017-07-03T00:00:34Z,2,162,48.57,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60963,53,UDP,2017-07-03T00:00:34Z,2,151,48.141,NONE,NA,BENIGN
192.168.10.12,172.217.9.226,44746,443,TCP,2017-07-03T00:00:34Z,25,5160,118052.981,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61928,53,UDP,2017-07-03T00:00:34Z,4,365,62754.497,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61785,53,UDP,2017-07-03T00:00:34Z,4,313,27759.158,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,53669,53,UDP,2017-07-03T00:00:35Z,4,272,0.182,NONE,NA,BENIGN
